Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
10/5/2022 08:33,154.08,Onkar Sundaram,222f1a9b72e4700047c306fa37d6a224988b824dc96126bf810e6d1ad9833d24,"Iyengar, Kohli and Banerjee",3752,Muzaffarpur,INR,American Express,Jan-32,fcf1e4bf9cc9c1083647b91463e86f49c6961406c37055c7eb8ad13937a519db,12,671d92d5-7e05-47a2-9d25-3060dc6551ec,0,2,In-Person,110.230.143.166,Mobile,,"In eius ipsum autem.
Exercitationem placeat dicta ullam velit velit. Voluptas vitae alias laudantium."
7/9/2023 03:50,1913.18,Kavya Chana,1d51e58319bc2d8f6ef2ccb8b29362ee486fb6f00b4e44b5946f878e7ea7c43d,Goel Group,4747,Vellore,EUR,MasterCard,25-Dec,7b81eb727ed48055fa55c5e03aaa43f27b01bd9b1c8eb38f37a1ca541a79c1f7,12,a2a76b06-d81c-4f27-9167-32a9df7ae502,0,None,In-Person,217.71.100.147,Mobile,oorjahans,Quasi a error officia. Tenetur culpa eveniet ratione in. Nesciunt ipsam voluptatibus illum possimus consequatur dolor.
9/23/2022 16:01,3708.6,Ivana Rana,b36b0aefde922cc699304d0c8baf609f4e443cb5be8ac234ec48bf75bbb2f38d,Behl-Bhakta,8829,Tirunelveli,USD,MasterCard,28-Apr,766cb53c753baedac5dc782593e04694b3bae3aed057ac2ff98cc1aef6413137,0,ec04a4ce-9e59-4968-aa6e-49fca088fee5,0,None,In-Person,188.187.78.165,Tablet,,Non quae a cum modi saepe beatae. Eos esse ab laboriosam. Consequuntur consectetur dicta modi voluptas odio nobis. Deleniti impedit natus error corrupti ab minus.
5/11/2021 03:00,4749.31,Aniruddh Lata,ce38b61319ec0aaa2f3193180cef0e56e8e9ff4de69a5e2a81572e35f805ca1c,Kaur-Kalla,1086,Kurnool,USD,Visa,24-Sep,1de4d95a81eb1780d5c21a880a8be6595306670af426e40872b2a03c5cfb9996,0,91f244c8-b6e7-4565-b402-ae0e9495813a,0,1,In-Person,212.123.119.166,Mobile,saanvi57,"Atque molestiae dolor perspiciatis tempore iure quidem. Officiis ratione occaecati ipsa.
Mollitia aliquam et. Non blanditiis quos cupiditate sunt nihil ipsam. Iste ipsum iure occaecati officiis."
11/7/2021 12:22,1906.22,Jivika Bir,976050ec8c70722fc43535ccf9ac97e5f504712b51d4f689436dfe78b729e958,Krishna Group,4438,Mirzapur,INR,American Express,28-Feb,b16d9e2bb44a4b728d0431a21c103e1c018b17248d3c95c1902531c9fc1c0ac3,12,80ec3bd7-8a04-43da-9725-0423e1b29abc,0,3 or more,Online,104.233.180.188,Tablet,aaravmanda,Repellendus quas nam sequi odio commodi. Deleniti ipsam atque aliquam temporibus maxime voluptates. Iste possimus tempore modi totam.
12/7/2021 23:51,3237.17,Myra Kala,6cc62dadbb82f694d7784581cfcb46f176247ec48510c838941971c1fd239b77,Batra-Lad,2324,Dibrugarh,USD,MasterCard,24-Dec,5a96acc64c72c5b2b890cf2855d036cacc054d61a360be4da12c1fa47dc0b480,0,41d9ec11-8eed-4128-a12e-49ea0031ee04,0,2,In-Person,158.82.50.24,Tablet,oraj,Facilis sequi reprehenderit iure velit dolorem consequuntur placeat. Quas delectus amet culpa minima.
1/3/2021 06:36,3053.49,Kiaan Anand,6fbbe9f24a968962f432890a350c7964dc9b3af2d30bb61c5bccd541cc8f9f0d,Raju-Bajwa,5868,Bhagalpur,INR,American Express,26-Apr,40f8d6d22b99ea3388538fd60bbf532256434b0eac401df1d9a2bdbb29354ae8,5,93e354d3-16cf-488d-86d6-7cb31a624dc6,0,2,In-Person,167.85.52.228,Mobile,,Saepe minima sequi similique placeat numquam. Possimus cum asperiores praesentium occaecati ratione placeat.
4/25/2020 01:37,1948.86,Anaya Sawhney,126d3a9e509ea12711b4193c6759111f5a3553e35d2e36d8642b09f204a97d5a,Bhat-Sethi,7034,Shimla,INR,MasterCard,31-Dec,08490295488a1189099751ebeddb5992313dd2a831e07a92e66d196ddc261777,0,dce52052-24fa-47d5-b021-f60643be4c40,0,1,Online,135.63.236.239,Tablet,kapooramira,Doloremque facere ipsa nulla facere maiores. Ratione numquam impedit sunt cum.
8/15/2021 08:56,1174.95,Shalv Dhar,4ef87f80403d71ade61564390725ed3e3d81927058422a5eeb349e646c7d80da,"Chauhan, Chakraborty and Swaminathan",9825,Satara,INR,Visa,Dec-32,3d3286f7cd19074f04e514b0c6c237e757513fb32820698b790e1dec801d947a,0,a7797c91-a9f4-4d2a-93f4-51886d51baee,0,None,In-Person,131.139.243.2,Desktop,bahlivana,"Minus nulla aliquid officia quas. Ipsam temporibus nesciunt aperiam adipisci laudantium.
At similique quo velit dolor hic. Inventore qui alias expedita accusamus. Quas fuga iste quos."
3/17/2021 19:30,3712.66,Taimur De,624c8ede2bff07055b285457f186d09206199238e7fe9a7d8f9162c8049a2ba8,Soni-Bhakta,6817,Nagercoil,INR,Visa,23-Nov,c403741c4121989ac12c0829be88b8bec6f27b270f3cf8a7be3fe72cba473897,12,52d10560-c398-4d92-967a-3de30d627f87,0,2,Online,112.157.207.197,Mobile,,Maiores laborum neque necessitatibus minus voluptate. Optio tempore voluptas dolor tenetur hic modi.
11/13/2020 11:29,154.83,Romil Soni,cb57b39575b2aef956aa6a10e044a64aa9bee1d9b8839dd98c6eefc762d4450b,"Rana, Kapur and Wason",2337,Malda,EUR,MasterCard,27-Nov,060823f51b592344b7f2d36a018ab45e03fd2f88e134bf856e4c3f88d25f0505,12,1e16c2d6-1c3d-46e4-b65e-c3a98ce3e551,0,2,In-Person,179.58.89.217,Mobile,,Aperiam repellat dolore labore magnam eveniet amet. Cumque modi tempora autem natus quisquam. Esse illo autem inventore provident nam expedita incidunt.
5/23/2021 06:39,3567.87,Dharmajan Johal,80f1998cacdd03ae88d9e477ff0991c51499d8ac1ff73203a10e3ef15d8dcabe,Bhatti PLC,6066,Kurnool,EUR,MasterCard,29-Sep,dfe62e836a0a6f2633422230c81287700a56e2639652c73f264e6562220c207a,0,ad14f3be-decd-44be-b7c9-d6d0fd2a2704,0,1,In-Person,196.195.92.150,Desktop,savantvaibhav,Dolorum repellendus repellendus necessitatibus. Necessitatibus quisquam assumenda voluptatem. Voluptas magnam fugiat porro sunt.
3/19/2020 03:40,3637.44,Ayesha Kaur,e80374b66b43122a3f70dc3150ccbb16aebada99aed0994d51be8eed2060a9ed,"Sampath, Kalla and Mahal",1254,Vadodara,USD,Visa,29-Oct,8920a14a7f6469b955b114111564cb9736440238d220fc9fd525efdb9a056d3e,12,556f50b7-c7e2-4cc8-8f87-411deb2a8ecf,0,3 or more,Online,177.54.116.119,Desktop,,Beatae magnam nesciunt assumenda veniam veniam. Aliquam necessitatibus deleniti accusamus minima incidunt. Perspiciatis tempora error iste.
9/24/2021 05:57,4562.61,Vaibhav Gokhale,78ba47d699ab7b34cd12781ec693d66b009732271f3343d4a7be2194355416cf,"Thaman, Ganesh and Kota",4621,Anantapur,INR,Visa,28-Apr,4f46578a5c392cc959f69f525dd84532b1ee9deaba6f1349bc014cea52bc98e9,0,bdb44dc3-90c9-4030-a761-ab0bfacb52ec,0,3 or more,In-Person,131.111.80.200,Tablet,,Neque quam placeat rerum. Atque consequuntur nesciunt repudiandae. A excepturi earum laborum repellendus reprehenderit aliquid.
3/21/2022 23:43,4700.78,Samiha Anne,f28e9e7f3bd12cfd452dd9cd4322b702c128d1a0a8b64edf7045dab65d0ec32f,"Sabharwal, Choudhry and Goel",3521,Gurgaon,USD,Visa,26-Jun,83151157c10d85af7c84657c71c3e3603d955160f0526fce672481da83a2e090,0,cf3ba314-994f-4d7f-9530-8081e4ca479d,0,None,In-Person,212.1.249.148,Tablet,,"Sunt sed ratione dolorum non blanditiis blanditiis. Vero debitis iste esse esse provident.
Itaque cupiditate sunt non."
5/29/2021 05:53,4972.79,Jayant Kamdar,3812a64f168760e60fd8fb0c47c9947fbdc35d8898fe493621fd6238bc5ea726,Sawhney Group,3074,Hubli–Dharwad,EUR,American Express,31-Jul,78b4c871b95d95f5e348ae05a194c7c3519520387f9da0d06a5f19ea4df73efb,0,30b90658-7ddc-4e3d-8c7b-ceb957511c4d,0,None,In-Person,177.214.71.228,Mobile,,"Officia laudantium perspiciatis quae sit laudantium.
Molestias aperiam ducimus rerum beatae eum laborum. Corrupti mollitia molestias numquam exercitationem."
5/2/2022 00:18,3736.49,Elakshi Jain,5b0f8dac9ef8b1cfda0f31b4c445dc73cdf6d9efec12f53ed750d9c52d9b84fc,Sridhar PLC,5385,Bhusawal,USD,MasterCard,27-Dec,87c7965a1cc6c11a653b210aaef95e381b95afddf1781da3fa5b2d4b1d3097bf,12,1bdc7aff-3e81-414a-a771-2ffddff8e503,0,3 or more,In-Person,170.59.14.164,Tablet,pranayde,Accusantium libero qui natus animi. Maiores repellat nostrum voluptatibus id officia nihil nam. Accusamus impedit aliquam natus.
11/28/2022 06:48,627.73,Eva Dube,6c26436977ed6efacb129c47416d5b90f28c3170706711c0d3ae32e6ea0ee97a,Cherian-Kunda,5764,Bidar,EUR,MasterCard,30-May,0c08340630224ed1b649449608888a99b6b0ac8303c5a55b578c117a22287f07,0,644f636e-6395-47c7-8259-c0e3b2da7231,0,2,In-Person,56.102.131.123,Mobile,gmaster,"Quod delectus esse voluptate. Ratione laborum at odio et eius officia. Nesciunt earum doloribus illo itaque iure.
Reiciendis accusamus eius sint dolor harum. Cupiditate vero illum optio expedita."
9/12/2021 22:52,2840.08,Yasmin Soman,a0ab607ddeed982012af246ff9e7b81c98799b4a6e26a30c1c7113a8c551b9cf,Barad-Desai,6855,Kamarhati,EUR,American Express,30-May,316c0f93c7fe125865d85d6e7e7a31b79e9a46c414c45078b732080fa22ef2a3,5,4e0bbc49-0f64-4627-a0a9-36697d274091,0,2,In-Person,149.197.116.86,Desktop,skhosla,Tempora perferendis cumque. Tempore mollitia repudiandae dolorem quam nisi voluptatibus.
8/11/2021 15:20,4235.85,Armaan Chandra,e915fdccb423ba214cf1e58c6633d4ada94651b093e781b2ec366f24e83b2e3b,Tella Group,3075,Morbi,USD,Visa,26-Jun,d2f4eb77ffb11b01e93fcff593b65ed60346f16feae59c17b0bea079c87b82ff,12,56596faf-f1ed-4adb-9b52-9d7749835847,0,2,Online,157.163.150.75,Tablet,troy,Nobis nesciunt dolore quod vero rerum. Fugit veritatis repellat hic cumque. Temporibus corporis voluptates ratione laborum.
1/17/2023 12:15,4155.02,Trisha Vala,dbf11a1ff4be88d812f21e97c5287aff15c772f4f5f7447cf2316d0cdaf33c1e,Kant-Borah,6284,Jammu,EUR,American Express,24-Jun,87e50b28705900bb064d1e9df1bd6cf55a7efa01cc16c6cf0703f491a1f13d44,5,81bad6c8-1d7a-4c2e-a9cc-41277017f62e,0,None,In-Person,218.39.143.60,Desktop,,"Facilis illo exercitationem.
Cumque vero adipisci eligendi. Occaecati architecto culpa sed dolor ex.
Maxime sint modi ipsum veniam. Occaecati ea molestiae delectus."
9/27/2022 05:56,4358.61,Zaina Saha,6e8b9f7830dfa3317c6a0180542ffd650e57aded60a133c9f3d91f62f14f32ea,"Rajagopal, Dara and Saraf",8529,Jhansi,USD,MasterCard,24-Aug,10716564f7bea47036cae9a39adc7dcd395850714228939a2b508d4e57d61824,5,213cb9e4-b993-48b9-a3d5-2d205e8859b7,0,None,In-Person,206.146.233.15,Desktop,sandalkartik,"Rem minima odit nulla animi culpa provident.
Voluptas id cumque porro. Mollitia assumenda ipsum odio deleniti. Dolorum dolorem architecto asperiores sint velit."
9/20/2021 08:21,211.89,Rasha Bedi,9f266f3ea2479dbe509b94d3db130477bc2d5b158ffadf114a4d81009ae5b3c6,Bhandari PLC,7943,Dhanbad,EUR,MasterCard,30-May,8ede6b26343305e05c3c0029f4e830d4e8c2016869a9d1cd97b100b2a16dfd1c,0,5c18aa2a-ff10-4959-93e1-4e94fb05a2ae,0,3 or more,Online,54.231.50.205,Mobile,,Fugit aperiam nihil earum. Nihil perferendis quaerat ea magnam quasi distinctio totam.
7/28/2022 08:48,2059.57,Saira Ganguly,153f3e4a8f9d3c1116945b71a633ea4234553450cd72df2b94188b6bcdeaa247,"Date, Master and Chakrabarti",7838,Delhi,EUR,American Express,31-Oct,7b2c21ead1522776414b5a256722903b465fd0c8e029005fcd865144a429da52,5,f135b4c0-d712-4355-8db8-7005a2e09f6b,0,None,Online,208.52.144.146,Desktop,neysakhurana,"Quo vitae cumque dolor repudiandae a. Sed fuga rerum voluptates.
Molestiae vitae quasi consequatur voluptas molestiae vitae. Molestias amet ad quisquam."
12/18/2021 08:44,2439.06,Elakshi Char,3f410a5426df834e103d6b23e6ff67413fa03dbf2c13dbfaa9cf3486d5a250ca,Goswami Inc,4059,Sambhal,INR,American Express,27-Jul,0bba869d7f392cbcaca6b8935ddc7fc3a8c50846d884959333fb7da475957511,5,51e9a98d-2a11-4cf1-a1ba-d1dc38805e0e,0,1,In-Person,197.57.146.199,Tablet,,Praesentium commodi iure quo ea veritatis porro. Tempora harum voluptatem minus voluptas rem est. Magnam ut quisquam quaerat.
11/30/2020 02:24,2383.11,Faiyaz Bhasin,dcf3c08445e19a701e40de16096f78f30d91204cb401f33187f2ea8d013fe6d5,Devan Inc,2047,Madanapalle,INR,MasterCard,31-Oct,9e767c1df8684b3e260ad6bd5eea69c29c34ab20bd9fc1c43e868d864d24112b,12,6dd6667c-54dc-470c-8271-8b0a3240d4e3,0,1,In-Person,66.106.42.63,Desktop,,Ad facere nihil atque vero maiores quas. Magni voluptates voluptatem doloremque eos quae. Placeat illo ipsam cupiditate. Impedit ratione nulla.
8/23/2023 17:25,819.13,Pihu Raja,056b1a9f61ce122f25261078f32142c287ba485ba9253d18f035571937f73340,"Arora, Chakrabarti and Biswas",8974,Jabalpur,USD,Visa,25-May,85daaf6f7055cd5736287faed9603d712920092c4f8fd0097ec3b650bf27530e,5,6297b221-4118-47db-b9e6-f855a01ad54c,0,3 or more,Online,68.33.173.230,Desktop,lakshitkhosla,Neque a ut nostrum. Quam maxime sed doloribus dignissimos nesciunt nobis quasi. Iusto accusamus id omnis odit debitis. Pariatur consequuntur facilis fugit dignissimos nisi distinctio sit.
3/25/2022 13:34,4502.53,Darshit Sen,25a03a77d9e650fb17f2f8d6e3712c807f38bf987e4637711184b0b342e7e096,Malhotra and Sons,8652,Gudivada,USD,American Express,29-Jul,200dd69b70a88134b3a939de5f0b10c44a1675344329b9d9a5ad6b7342f978b2,0,df2b5e02-a061-4bad-8e7b-346138368686,0,3 or more,Online,164.131.68.76,Desktop,,"Dolor consequatur facilis voluptatem repellat tempora.
Officiis praesentium numquam. Enim labore quos eos delectus excepturi distinctio. Dicta amet velit ullam voluptas."
7/18/2023 04:25,4152.17,Hazel Trivedi,3dbd17ef0db6f362d8f8ac3ded9f1175772c2ce7d85fc62fec281369daad0275,"Hayer, Mall and Krishnamurthy",8590,Nadiad,USD,American Express,31-Mar,87c7965a1cc6c11a653b210aaef95e381b95afddf1781da3fa5b2d4b1d3097bf,5,22bebad9-ddae-4c0f-87ba-565a0ab86f66,0,None,In-Person,70.61.207.191,Mobile,,"Esse voluptatum animi aliquam at. Nam dolor illum. Vitae perferendis qui omnis et excepturi.
Ad deserunt dolores reiciendis eius earum esse facilis. Eligendi sapiente quaerat."
10/1/2020 15:14,4267.43,Dhanuk Kar,1af2ec47e24c02b15f281ec6390559659d7d73507325255b7c621a07c819fe97,Dutt-Apte,9373,Ambarnath,EUR,American Express,26-Dec,86ab8cbe5869bd1f9c70924e9c04fef3bbe3bbaaf4e816efeeaf7eb6a31937d2,0,21e7d33c-7ae4-4c6a-ab5e-a9b03a908961,0,2,In-Person,142.155.180.168,Desktop,gokhaleurvi,"Illo nisi perferendis accusamus id minima. Quas laborum voluptatibus libero.
Laborum est soluta nostrum rem ullam tempora.
Delectus alias perferendis vel. Magni asperiores maiores."
10/24/2022 23:18,2183.51,Amira Sarna,8e551c53c81aaaea30dee8e154199fca5d61713aadd53d64f30961fa28a5d2d9,"Kothari, Sachar and Johal",7015,Noida,EUR,American Express,24-Aug,a0d177b4967a6d99f4ff117defe1c0d23d4e78ca4630febcb948ee9e4520eff3,0,8980274f-19b1-4913-a62f-dddb1b972807,0,1,Online,139.19.155.156,Desktop,,"Laudantium sit sit architecto inventore sapiente.
Quod possimus dolor commodi. Ullam alias assumenda quibusdam laudantium optio veritatis."
5/18/2022 13:50,495.99,Parinaaz Roy,c204dfb93bdf15b5c7b17f01853cd43ef143902e4a58c48d4d880b76a1e2e10e,Tella LLC,8067,Uluberia,USD,MasterCard,25-Nov,6c0f3412848008d49d186d5fad7fd1482656cfb62ad3c060a14e41c3fb3f1b43,12,ab84f7ab-778f-4998-9a7c-e56e3af8cdbb,0,2,In-Person,211.153.91.152,Mobile,thamanranbir,"Deserunt nesciunt vel voluptas aliquid vel. Illo magni tempora doloribus.
Necessitatibus ipsam dolor nobis.
Mollitia consequuntur enim cumque consectetur. Natus minus vitae."
8/7/2023 16:16,4846.38,Vritika Jhaveri,2d3aefbd612abf555c2950357670847c0ddf199409743d8921a41f43b75fd28e,"Mann, Dewan and Sidhu",8191,Nizamabad,USD,American Express,29-Oct,6fc8f95bc6465849249d974d53eecc56c00ffda0fc3c7024bfa5b8e4d794b072,5,b68fa70f-f284-4fff-8223-bbe78039dc8c,0,1,In-Person,138.155.240.97,Desktop,kabirsoni,Id distinctio molestias sapiente. Non illo nisi numquam aperiam quas earum. Autem voluptatem minima consectetur ex laboriosam vitae.
12/1/2021 00:27,3956.28,Sara Tak,cb38a6e38e671502e64284abd86a0efca73a937b1f7d7267859c8fafd6e9a612,"Bir, Suri and Sant",7066,Warangal,USD,MasterCard,Jun-33,e650739e99af18e11513a6e023fb0cfd1a67068639fa886cccadfb52a9e47be6,12,4f7e0433-945b-4253-b8a1-ae680f76e799,0,3 or more,In-Person,150.201.182.253,Tablet,bansalshaan,Placeat aut iste quos natus. Quisquam impedit ea adipisci. Sapiente rem earum fuga. Libero nisi eum nihil in debitis nulla.
10/31/2020 12:15,3721.34,Chirag Basu,3a633402a4c19a894b12cc5636093bd6399baa19127dcf88536b639abc320332,Shan-Badami,8049,Bilaspur,INR,American Express,29-Apr,0df5486b7bca884d5f00c502e216f734b2865b202397f24bca25ac9b8a95ab4a,0,d4bbcc6a-7c3d-4b0a-9cc5-384c6e7e27fb,0,None,In-Person,222.160.84.160,Desktop,sahilganesh,"Omnis officiis quaerat autem earum. Et libero nemo accusantium esse voluptate.
Iusto vitae exercitationem possimus animi esse sapiente. Enim perferendis accusamus sequi sequi eaque."
1/14/2020 07:40,4887.47,Kabir Dhingra,db0e93257407b087dd8cc5800c9a0bbed7e7f5a88aaee53622af5b9f9239c85e,"Saraf, Viswanathan and Venkataraman",5975,Raichur,EUR,MasterCard,31-May,734d0759cdb4e0d0a35e4fd73749aee287e4fdcc8648b71a8d6ed591b7d4cb3f,5,c64f756e-3ecd-42ce-9118-f3e55b8c88b4,0,None,Online,64.154.157.182,Desktop,anahi87,"Architecto sed amet soluta expedita saepe omnis culpa. Dicta placeat consequatur ab explicabo distinctio vero consequuntur. Quas ad minus ab autem eum.
Quam pariatur corrupti. Neque saepe aliquid."
5/10/2020 07:28,2965.71,Hiran Bora,519b61987ad1b9f41175d8fab1e1d35f74014770c1e73c423f6a5814505ec17c,"Bedi, Borah and Lad",6870,Katihar,EUR,MasterCard,28-Jun,1c8dcc518b9942ef52885666bfb82260c287afbbeebb71e741b1262099424f11,12,afce19e6-cf49-40a4-aa54-3d138a6b35d8,0,2,In-Person,193.18.81.19,Desktop,dutttushar,"Ut eos qui nobis. Beatae ullam hic veritatis quidem libero.
Quae libero laudantium distinctio dicta officiis veniam. Officiis similique quae. Illo sequi ea."
12/3/2020 17:04,247.73,Myra Ram,4253836b0098f5caf042959208d4f69ea3c982a7fc291d1fb86c67c546afe1d7,Dua Ltd,3613,Satara,INR,MasterCard,25-Jan,b98880883fd8d975260f1807fa46a5156fcc4cc82bf6d657a417d8bb4e42cd55,12,fbc0b32b-2b10-4886-84ad-d0e1a59893ae,0,3 or more,Online,69.229.117.79,Tablet,,"Nam exercitationem voluptatibus maxime. Consectetur deserunt earum culpa adipisci dolore.
Natus rerum blanditiis libero perspiciatis odio recusandae. Sunt repudiandae laboriosam eum excepturi autem."
3/25/2020 01:57,2633.5,Tanya Mani,49af8ce1e614e70b44c19b3aaff73dfeb7f0b68d6e022fa61714402a7b6c9ddc,"Bawa, Ramanathan and Loyal",1200,Belgaum,USD,Visa,25-Jan,00328ce57bbc14b33bd6695bc8eb32cdf2fb5f3a7d89ec14a42825e15d39df60,0,b2308330-7baa-4157-8f3a-ae1872b2e19e,0,None,Online,168.37.208.5,Tablet,mandalmiraan,Corporis eos quis occaecati omnis quo laboriosam. Illum excepturi aliquam iure itaque iste.
7/12/2023 02:14,1096.46,Inaaya  Kaur,b5e4c506fc34f9d2a2f1410276154a9713caebb036ec2dbe5c5a55279c9326cb,"Soman, Khosla and Gupta",2337,Sangli-Miraj & Kupwad,USD,American Express,Nov-32,47fec9f491173c57c1d5b35dfefdb69cba6bd61bfbadea64015a65120efa15a0,0,5f9f13c1-b544-4980-872d-6bfd35a195ee,0,3 or more,In-Person,203.19.19.103,Desktop,kabirchandra,Laudantium eum asperiores unde corrupti aperiam officia. Esse possimus quam natus non explicabo id. Cupiditate maiores eum fuga possimus sit.
9/28/2023 06:58,1836.08,Taran D’Alia,d454a4785a9c35c75bd86e473b22c10ecfa73b668a71edd1ea37b98d2a68dc13,Devi-Chandran,2053,Buxar,USD,American Express,30-May,e4be97ce765e6cfcd703884cc31db7478fa7befca7cf6dc15420ba20ed718abe,12,1a40b704-a098-4327-b393-745da01caaf9,0,2,In-Person,203.223.182.64,Tablet,,"Soluta impedit impedit neque fugit distinctio fugiat beatae. Sed quia recusandae consectetur quasi ab impedit.
Non magni aperiam enim. Odit eligendi vero. Dolore deleniti aliquid iure illum."
4/12/2023 02:27,3682.53,Mahika Mangat,77442520e64430458ff56d88fe905b3c0255c4ddd98f5998311a2e9e73058fed,Suresh-Kala,4201,Jamalpur,USD,Visa,28-Apr,6aac0cf87a32e631536122c3f2f9a2df215f56f28792a43a8658b0593f2e5255,0,e1cc8f1c-53bd-4f36-b43e-9f1137b37e89,0,3 or more,Online,205.127.177.170,Tablet,nirvi30,"Tempore quia quasi autem sequi. Dolores quod laudantium. Deserunt numquam recusandae unde facere nulla.
Blanditiis animi fuga dolor ab error."
5/26/2020 03:34,1089.86,Alisha Hegde,4c8133972858ffd5a590038e586bd8374a930e70a74ddff9fa0dc16d9550bff1,"Karnik, Brar and Bose",9720,Thoothukudi,INR,Visa,24-Sep,090d3859ff6840b2280f4708cf08cdaed873d967183a4d1deedc1a7964a21eee,5,f9db35a7-6c95-48df-90f2-cf5563bc76b7,0,3 or more,Online,193.150.193.153,Desktop,,Officia quis recusandae itaque. Quam nemo ut quia recusandae recusandae error. Dolore voluptates vel dignissimos mollitia a.
11/18/2021 07:39,2593.71,Abram Dara,cb26ff64ca6ea5f1a97309e7f6adf0a70b2ec33c91a604d38294313dd4cc69d2,Sidhu-Sarna,8459,Bikaner,EUR,Visa,Jun-31,891a3e6bc9f5be4cd80dfcfd32c7f922a726fd458147fb18302e10df1e647cc3,5,ebf59473-2887-4010-888a-01649589b88c,0,2,In-Person,148.253.40.131,Tablet,,Fuga excepturi repellendus dolore. Quod magni quo minima nostrum consequatur officia neque. Inventore repellendus aperiam.
6/3/2020 15:25,2975.24,Vihaan Raj,0fe56bccb625bf04b82cdc6c8c10d51df4f3327cee420959f6156a385b6486fc,Sanghvi-Halder,3926,Dewas,USD,American Express,24-Feb,a30f4ef42176d28f0e2293533c5f532e9c9c5696c68813b35315d17edc44f6b1,12,914d27b1-ea3a-4fac-b9b9-aa888c0cd815,0,3 or more,In-Person,214.80.239.35,Mobile,,Aspernatur tempora voluptatibus illo maiores. Atque placeat placeat aperiam quo. Veritatis a ad quaerat voluptas. At expedita a.
7/22/2021 05:25,3183.61,Renee Dhar,3643f1c2cc170f577a6172565a18e9e9596aa27b1eddff62264fe078682d191b,Khosla Ltd,5934,Vellore,USD,MasterCard,29-Jan,138d9e809e386a7b800791d1f664f56d1c55f3d1ba411b950862729bc486c5ce,5,7e75ee9c-195a-4fca-b46a-ec0733336e0a,0,3 or more,In-Person,149.32.120.88,Desktop,,Magni distinctio corporis hic. Totam omnis excepturi cupiditate nostrum.
5/28/2022 23:39,4863.84,Arhaan Kala,e938a0e3f31fd2eee5c2408f05017ad5d952a690149195d678ff355c66830485,Andra-Date,4790,Vijayawada,USD,Visa,24-Dec,68fcd1eb684859a314bbf7f7c99037cead480f5bb209ccd4725bd319423e832f,12,54148ae9-b032-4a65-a4c2-ef14fc88646a,0,2,In-Person,140.34.84.62,Mobile,,"Explicabo expedita possimus ab. Atque recusandae excepturi debitis architecto laborum non eum.
Minima consequuntur ex quibusdam blanditiis sequi veritatis repellat."
9/10/2020 00:27,1778.37,Pari Balasubramanian,bceb4d3c1f52750575e8711efea632be9d366d1fc35d55ab5f4aaa9885a76ee3,Basak PLC,1882,Bhusawal,EUR,Visa,27-Dec,5283f1b4e66467616feca1e0162c7d37e4e304623d6343a525553ffb436cbdfe,5,12d413fa-bf01-49f9-a5cf-d7149480a57a,0,1,In-Person,117.40.67.55,Desktop,gokul40,Labore laudantium ex a officiis distinctio. Dignissimos assumenda esse ut ea. Atque enim fuga inventore.
9/14/2020 06:32,3109.78,Abram Chahal,fdad5d9a676b9532d904b6b526afc966344e403bad1cf09576a059d9c1c5c3d3,"Chowdhury, Bedi and Barad",7538,Kochi,INR,MasterCard,Dec-32,c57727d64e318e2ea42af2b4c3360999ced134403066d050c980e7c6b70d49e4,0,32a7b8b7-e478-4abb-a4b9-c380e404e15c,0,3 or more,Online,167.37.226.75,Mobile,,"Culpa iste et ducimus inventore odio. Aliquid ipsa enim perferendis soluta accusamus aliquam reprehenderit.
Dolorem fugit repellendus doloribus ullam blanditiis laborum. Nobis ad sed officia."
8/2/2023 20:46,2795.01,Kabir Suri,490a7edb6cb25998af8784510058ecc54850ef9f5c946ff5b3b080f0b7ae731d,Chaudhari-Koshy,9783,Cuttack,INR,MasterCard,Apr-33,d6f0c71ef0c88e45e4b3a2118fcb83b0def392d759c901e9d755d0e879028727,5,e026998a-fcba-4570-81f2-3c1bde1f3945,0,1,Online,139.110.153.206,Tablet,,"Sint nisi odio. Corporis recusandae nisi illo voluptates doloremque. Odit alias ipsum id laudantium praesentium dolorum sit. Excepturi veritatis iste.
Adipisci recusandae at corrupti."
5/25/2022 01:28,2843.48,Mamooty Chaudhuri,3b7e2bb0723428a554ae213ea34b70466fc28516e073954adadc663c154cd75b,Gera-Sama,5625,Tiruchirappalli,INR,Visa,29-Jun,8e6aee9efac8086ebac545d45c63e0d0dfcddd0d77d53e45c04d05cafdd2a8a8,5,6393b8e2-a138-4ef0-9a3d-b4d47d38ee4d,0,2,Online,27.174.111.69,Mobile,shanayabhatt,"Consequuntur eos veritatis placeat modi assumenda deserunt. Accusamus explicabo at nam vero. Doloremque et numquam.
Molestias eos nemo."
