Transaction Date and Time,Transaction Amount,Cardholder Name,Card Number (Hashed or Encrypted),Merchant Name,Merchant Category Code (MCC),Transaction Location (City or ZIP Code),Transaction Currency,Card Type,Card Expiration Date,CVV Code (Hashed or Encrypted),Transaction Response Code,Transaction ID,Fraud Flag or Label,Previous Transactions,Transaction Source,IP Address,Device Information,User Account Information,Transaction Notes
1/22/2022 13:00,560.52,Advik Guha,45844abd4c82116b7469367eaf80cd1775c7608daa066587a7727524a226726d,"Edwin, Bhasin and Buch",2624,Ozhukarai,INR,American Express,29-May,5426d2ca50f244fb43fe9eafc82da08f33f3b4f8d9140802bd0102e780b629d6,5,93dc3ff2-77f1-4114-bb38-3c1567b18221,1,1,In-Person,200.23.145.226,Mobile,,Incidunt omnis reiciendis fugit maiores amet impedit. Dicta minima corporis beatae perspiciatis numquam. Expedita ut unde sit optio.
1/2/2023 08:24,2652.36,Seher Shukla,5d6612fbe2d688cdf8bd7949b930d80341959926219dfdd54b597b88005adb4a,Kara Inc,3292,Silchar,EUR,Visa,Aug-32,6d05621ab7cb7b4fb796ca2ffbe1a141e0d4319d3deb6a05322b9de85d69b923,12,da823951-8cb9-4833-8c9d-23404b7cc220,1,1,Online,178.13.64.189,Mobile,,Doloremque id rem dignissimos. Autem sit illum quaerat fugit sit. Error ullam dolore nihil illum magni.
7/25/2023 04:18,654.55,Rasha Sawhney,a38fbab9a63b8d7aeae3e65396d35a3cca6bc6bc37d60aac1d488e15b0c6321d,"Saran, Krish and Kalla",1259,Rajahmundry,INR,American Express,24-Apr,6f90a5a0d3234433d03c7a06fc4bd5c3ac1f21f33978292fee61323e22238a92,0,d73939ee-266e-49a7-ac20-ab1dc1684f51,1,1,In-Person,154.165.154.101,Desktop,,Qui voluptatem nostrum vitae praesentium nemo quaerat. Impedit tempore inventore dignissimos. Numquam ullam eveniet fugiat illo porro.
3/2/2023 22:49,4078.66,Kanav Kapadia,464666fce1f8736dccd082922d7353da63cdf1a67f877f550f4af9a3da2fd5e6,Bhalla-Koshy,6606,Proddatur,INR,Visa,Aug-33,e6f095e985e6762f1538b47ff1abda58dbe8ce088b16d8a5744fc179e9a2fc16,5,83113e87-c524-4fa9-bb05-db7633358cc6,1,3 or more,Online,214.244.60.200,Mobile,,At quam quod perferendis dolore temporibus voluptas. Suscipit eos dignissimos voluptatem consequuntur. Temporibus fugit recusandae accusamus.
7/15/2023 22:23,1748.05,Khushi Sem,78f8ead6d5c1a460f64e134cd084e3eaed0902099295e03c1fc862099a387619,Bhardwaj-Chadha,3344,Mahbubnagar,EUR,American Express,28-Jun,d83c7ee736be931d85b78a4a60881ced3ff9a31bb417804e45b1d30de40f94f2,5,363ce99c-414a-4743-bdd1-8587a3433a52,1,3 or more,In-Person,205.247.4.23,Tablet,samarth10,"Nobis explicabo odio et. Error libero laborum.
Quos quis eveniet accusamus fugit porro. Dolorum modi omnis sed ipsum. Nisi ratione explicabo voluptates laborum est magnam doloremque."
12/9/2021 03:24,4448.2,Jivika Jani,d4fb470481c02f03e54bb8ffcd573441b7595972a3cd2967613c3b7f81a3537e,Bala PLC,3793,Rajpur Sonarpur,EUR,Visa,24-Apr,316c0f93c7fe125865d85d6e7e7a31b79e9a46c414c45078b732080fa22ef2a3,12,7b90ae7e-108b-45f2-9193-ee39e4413332,1,3 or more,In-Person,96.66.200.170,Tablet,,Enim nemo enim. Aut similique nihil optio praesentium sapiente inventore. Soluta eveniet perferendis perspiciatis exercitationem laborum perferendis.
2/7/2021 16:34,1482.27,Bhamini Balay,223bbffa1fec3844b947c61aebbcd979db16ea050b7eec75caace21729d74c97,Swamy Ltd,4383,Katni,EUR,MasterCard,Nov-32,26d9f77aa7b5e82108bf19e112939fbd28872a5a870ce63f2299d2ecdbec5a10,12,0e868245-38b8-490d-abfd-02c2741de3c8,1,None,Online,212.94.20.158,Desktop,,"Praesentium praesentium repellat. Tenetur nisi rem dolor sequi. Nulla odio id iure rerum ratione iure.
Tenetur minima neque praesentium ex."
2/15/2023 00:41,3790.83,Zoya Ranganathan,2deb81c33c27bd7432d68d84295bb9afed0d3028ae92ad43cca84d6011fa7906,Sinha Ltd,2414,Guwahati,EUR,Visa,25-Jul,0f4121d0ef1df4c86854c7ebb47ae1c93de8aec8f944035eeaa6495dd71a0678,12,c2814078-3518-4fab-ae5a-a3181251f14b,1,2,In-Person,187.28.45.234,Mobile,,"Rerum commodi quisquam. Vel odit ad deleniti. Nihil sit ullam autem sed.
Accusantium atque consequatur ipsa. Dolorum unde reiciendis necessitatibus aut cum. Illo harum ratione."
8/15/2023 06:10,1995.24,Mehul Mangal,14b2bd7d172c62ae5874846abd19e10fb71f42075d9162ec7416eec668a7c420,Bains Ltd,2644,Mango,INR,MasterCard,Feb-30,7c4e3e519f7e8481ec5cdb09dd1e35a1a79860ea1d440673c9aecb9c9057148a,5,a529004d-683f-400b-894f-a2b81afbb6f5,1,None,In-Person,179.187.245.76,Tablet,lagan22,"Recusandae illum autem delectus. Pariatur molestias nemo dignissimos libero odio.
Debitis cumque ipsa. Beatae hic a voluptas ducimus. Eos porro nihil a accusamus neque."
9/12/2020 03:10,1280.47,Vihaan Vala,f2968edd96393d2a7b03fcbf3d0d4e6a7ae26126ca72051408841d40a52ee705,"Mand, Chandran and Rana",3278,Bikaner,INR,MasterCard,Jun-33,b1e92fe0fa7edab2161fa5090a65e065425f6ead93e1152013b1ba77b471494c,0,3b954241-d835-4562-8e04-1c534d0fdfcd,1,3 or more,Online,208.200.201.95,Desktop,nishithupadhyay,Ea et officiis magnam suscipit. Corporis repellat corporis voluptatum cupiditate exercitationem deserunt. Culpa iste delectus architecto ab vel ea.
3/5/2020 23:46,504.67,Alisha Tara,1f0c4c10152e7c0ba7d632dfe3151e43b95e334ce7ed91c67b884baa617d15f6,Wagle and Sons,4447,Rewa,USD,American Express,Jan-32,df56bc061e91023bff33c6ba0d49d166a60e3aa9317f90e7a7fa3d7a65f96886,12,029de0da-90be-4fca-9494-0aa35304ec37,1,1,In-Person,161.94.40.214,Mobile,arhaan91,"Corrupti ducimus tempora dolore occaecati. Autem error accusantium debitis.
Quaerat sint a.
Nisi in error at sapiente quod dolorem. Doloremque vel commodi porro iure consectetur a eveniet."
6/13/2023 13:16,162.04,Nitara Wali,cca2b8f5bbb5893df6a1870ae6a8b3d6196e90d300894e944e0785bd8ee44d17,Varty-Sha,6432,Korba,INR,American Express,Apr-33,2499d690642faa4da2a67b078236d1c031217f3c31cf2da2142c8e84e3d617f1,12,a17c93a0-8765-425b-8671-24a39eb04b8b,1,1,In-Person,119.255.176.76,Mobile,zmani,"Et dignissimos porro nihil laudantium explicabo labore. Fuga ipsum suscipit earum voluptate eaque voluptates.
Ullam officia provident facilis. Nostrum assumenda officia nihil possimus."
8/28/2022 12:29,4519,Ivan Sama,0df571296f7e23dfcf76ebb5566398605f4d643297e3cdfa46e44903c084a1e7,Wali-Aggarwal,4034,Nagaon,INR,MasterCard,27-May,76ebdb6d45c61ca12e622118cc90939ade672adf7890aa2b246405d4884dd75a,12,351fde6f-425b-4827-bd89-c0274740d93f,1,2,Online,44.80.34.200,Mobile,magargatik,"Quas culpa cupiditate in repellendus dolores. Quis vel nobis ipsum possimus.
Vel unde exercitationem ab quam consectetur."
2/20/2021 12:36,4089.78,Rati Sarraf,79e18e4f25ec1650e5d6d4eb84f16d376cd26515736f9201294805f6960002b4,Barad Ltd,7547,Maheshtala,EUR,Visa,31-Jul,459535faa370a3b5f8b87203b089623c7aeb9325abf241ec8a685b9c325047a3,5,23ad0a8f-6b71-4918-9ce0-06bc8f9e3459,1,2,Online,201.234.58.64,Desktop,divij96,Illo sunt officiis soluta minus. Accusantium sequi minima provident omnis commodi facilis. Quidem itaque eius sequi non nulla. Ab modi aspernatur illum.
6/25/2023 20:38,2521.66,Stuvan Reddy,3c38a558e6572dba0f0c64e1c7d61bfe1dba4f651c5a50d47ce5f338e71e5844,Badami Ltd,6790,Ongole,USD,MasterCard,27-Sep,210e3b160c355818509425b9d9e9fd3ea2e287f2c43a13e5be8817140db0b9e6,5,2e345c7b-5178-4859-84f4-47ec1956831a,1,3 or more,Online,194.174.77.102,Mobile,,"Minus minima ab. Consequuntur quisquam voluptatibus sapiente vitae eius. Ipsa iure dolor aperiam.
Ullam ad molestias veniam accusamus. Dicta odio sit iusto veniam consectetur porro."
9/28/2021 08:41,4460.78,Myra Setty,82191409023770a9f5be7acf7247d5e7385c746658a68e8fa7b7841a99378392,Reddy Group,4079,Morena,INR,Visa,24-Mar,bcaf44f4041e62e142d50cad2aae2520e01247cd144d28d4ab20b758524a7217,0,9e6d6ebe-6d83-496c-b49c-129bd8049e08,1,1,In-Person,73.18.237.194,Mobile,,"Accusantium asperiores at non accusantium illo. Ad modi tempora libero officiis odit alias.
Dignissimos earum alias modi. Nobis placeat veritatis assumenda."
4/8/2021 19:04,2670.03,Divij Dhar,18b4a22e75b6fcfd403a9edffd78394c65c2a7e9bee74d92b602331abf364d2c,"Walia, Keer and Datta",4965,Sasaram,EUR,American Express,31-Aug,495e31529a5c65b6b4cf448251dc8e13302ef0f52a0428ae3d1843341f29718d,0,3b492b54-7721-4dfe-abfa-4c38b55287d2,1,None,Online,136.29.162.160,Mobile,gsarraf,Error iure maiores quia deleniti in. Ut dolorem eaque voluptatum itaque suscipit.
5/3/2020 07:40,1296.52,Tarini Dara,121d65f3f87f761467b45465438dc94d5fc38fd58c916f0017b4e98c94cbd054,"Ramakrishnan, Lad and Verma",8132,Guntur,USD,American Express,Feb-33,25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,5,08239bfe-b664-4601-b399-d6ac1e53a095,1,None,Online,142.90.188.67,Tablet,nlall,"Ut eligendi similique explicabo laboriosam voluptates distinctio. Consequatur sequi officia quaerat. Aspernatur omnis temporibus incidunt nam.
Officiis quo nesciunt ducimus id. Fuga eligendi enim."
4/3/2020 01:30,4573.08,Anahi Chanda,dd4ef189cbacbaff5ed7e18771d57627880bc9ede53f7eafb392c9bfb6bfe216,Hayer-Sarraf,6909,Saharanpur,USD,American Express,Feb-32,7045d16ae7f043ec25774a0a85d6f479e5bb019e9c5a1584bc76736d116b8f33,0,6aab47b9-b14c-4e36-8018-08635fd09cb0,1,2,Online,204.44.88.243,Desktop,ikaul,"Sequi incidunt nemo quos odio. Nam dolore atque eos animi quo libero.
Sequi dolorum et ipsum. Quaerat sint quia corrupti. Saepe fuga error iure."
3/31/2021 18:35,528.83,Ryan Handa,25f020368200dd2c31bfcac129555eb00cbc0a917dd5c37b3bb370dd0fe81d16,Vasa PLC,9190,Bijapur,INR,Visa,27-Mar,e73cb135243c08ab2c2adc333b150b9237093315f6b38e3361f07caf2bfb4d6b,12,0200cf2f-93e1-4abc-b5c3-51c4491695e6,1,3 or more,In-Person,209.22.181.138,Mobile,mmann,Numquam veritatis voluptatum quisquam. Odio numquam ex quaerat quos. Dolores maxime enim iste.
8/3/2020 20:02,3306.32,Shlok Ray,d7975858fbbe08e7b0e3cbb142393933fffa4dc748bd352c4df40cef8a23d237,"Keer, Sama and Banik",3606,Mau,INR,Visa,25-Aug,eaa0689a095d4394a05fb51b84b0175a47f68221261377e4829444cbfcae23ca,5,c204f839-94fa-4c1e-8f3f-a0d3eee45b98,1,2,In-Person,212.65.61.89,Mobile,taran41,"Error nemo nemo ipsam. Sint nobis ea illum quos neque qui reprehenderit. Sint voluptatem provident quis labore quibusdam.
Cum nam explicabo sequi nostrum. Cum earum labore."
10/11/2022 05:17,1900.93,Sahil Ganesan,863658eb26818e7bd156c653d9d160fecb626cce9bddb7089435898a401fbd2d,Devi-Kaur,3996,Bahraich,EUR,Visa,29-Jul,5ef6fdf32513aa7cd11f72beccf132b9224d33f271471fff402742887a171edf,5,81291e0f-a3bb-4136-9393-304500c7c4fb,1,1,In-Person,221.43.232.70,Tablet,,Totam fugit adipisci odio consequuntur dignissimos. Asperiores sint corporis aut asperiores vitae alias. Deleniti cum mollitia beatae non alias.
12/21/2020 19:30,954.31,Kiara Raval,d2068b39d6ed5ac1b4ed55f104c0264fbf88adf6b57f282a868c5bfe5d6410a8,Kuruvilla-Savant,2215,Anand,USD,American Express,28-Dec,46f9d22816179479bd27b0036854788327eedf3f6f5d8dcb866b976e17cc9715,12,39bc8458-ec62-43f8-a6f2-9f47f6f71721,1,None,In-Person,16.137.25.75,Desktop,,Eligendi labore ex facere blanditiis rem esse. Voluptatem incidunt beatae culpa. Ducimus dicta culpa quaerat alias in occaecati.
4/7/2023 14:26,1932.47,Yashvi Khosla,8c43d951c8fb03124bb329c3aaec0578c5c74a34edef3918e449f2bfabc87fe9,Karan and Sons,7959,Deoghar,USD,American Express,30-Aug,5a39cadd1b007093db50744797c7a04a34f73b35ed444704206705b02597d6fd,0,623f6562-432b-46a8-820e-3ed55edcd252,1,1,Online,120.185.52.152,Mobile,,"Dolorem impedit sint. Impedit iure adipisci perspiciatis at.
Sed recusandae quos qui ex quidem doloremque. Nobis enim esse dolores magnam architecto placeat. Expedita temporibus dolore recusandae."
2/23/2020 17:14,4951.13,Fateh Raval,baa6b792687134f586b9c2e796b7087db4923259094ae21af38ff0f8d413abeb,"Sachar, Agarwal and Rout",2232,Vijayanagaram,USD,American Express,27-Jan,de0023e398111d43424845aaeee2e119249cc0567e7b585eaba5f44080b458c6,0,038d5424-c021-4442-ad4c-c3fa3c16abf1,1,2,Online,2.69.161.86,Desktop,babueshani,Iusto commodi sequi tempora exercitationem ullam tenetur. Aspernatur delectus nobis sequi cum ullam molestias.
6/1/2020 21:45,1639.44,Priyansh Desai,1677f8afde6bcc20534dc0285378c1aea0939c2712c5ffd0f1e5c7075f7a1400,"De, Krishnan and Bawa",6589,Thoothukudi,USD,MasterCard,28-Jul,bd3a797ba948938978965781bd341bc0fc7711ed00e513b9c63a61cf3d916562,0,13be5dee-7203-4968-95eb-2caf3c89524f,1,2,Online,34.42.5.55,Desktop,,"Voluptates temporibus error iure maiores est. Tempore id qui ipsa eum.
Assumenda quod minima blanditiis sunt. Voluptates fuga autem ut magni."
9/18/2022 08:10,1723.17,Alisha Raju,1a81c73f955e8382fe4ecb7653edf3e4b5afb19f854bf9d1b7ec6ccab5176159,"Doshi, Mann and Aurora",4456,Bally,EUR,American Express,29-Jan,01299ac65733b5a3d774265fbfe8396b8611e5e3321855dbc541cd301e71fe5e,0,44f30cc4-bb6d-46dc-9c4b-62a7e4af04fc,1,1,In-Person,18.231.14.5,Desktop,,"Incidunt optio quia minus. Eum neque id at. Ab nulla consequuntur eveniet odit.
Veritatis aut aperiam dicta rem pariatur perferendis quibusdam. Consequuntur sequi dignissimos."
5/18/2020 06:41,2477.12,Devansh Bobal,84efdaa52242fea21f7e624e7818b6ec175102c10895903373ee35eb501f1767,Dara Ltd,2741,Chandigarh,USD,Visa,28-Dec,21ef779311a43f0e067d0f4f600bb5451a8a7e093662086a1fe6a75d27d7892a,0,869c2445-7238-4f6e-bbe2-ae0607a5b197,1,3 or more,Online,209.159.79.244,Tablet,,"Dolorum saepe dolorum temporibus id omnis qui. Consequatur ullam laudantium consequatur quis. Corrupti consequuntur cum fugit necessitatibus totam.
Dolore quidem sint. Cum repellendus nam ut dolorum."
4/18/2020 02:18,2518.67,Aarna Chaudhari,9241bc8fc4e9daffed5434f0a9317aed6bca009487b660a0909a5046d1d8989a,Iyer Ltd,5723,Jehanabad,USD,MasterCard,29-Apr,068814875fcdfb8faf539ef43cf5d109a22b7cfd28770e90b00be8c48bfc722f,0,fb079dab-9805-4493-8634-5e394401a76c,1,2,Online,80.215.34.34,Desktop,inaaya-dutta,Voluptatem incidunt adipisci reprehenderit culpa odio sunt. Labore nulla ex. Autem harum soluta nobis fugiat iusto saepe quae.
4/14/2022 00:07,3844.06,Nitya Choudhry,98b11a6dc3741e7b7b2d88ab77c75973f83e65d79cf7a353d771506c6c083645,Gala PLC,2745,South Dumdum,USD,MasterCard,30-Aug,060823f51b592344b7f2d36a018ab45e03fd2f88e134bf856e4c3f88d25f0505,5,31df0b72-1a3d-4d1b-ac2e-220fa06a013e,1,2,In-Person,212.26.28.117,Tablet,,"Cupiditate dolores eius. Maiores incidunt et.
Dicta mollitia labore maxime illo explicabo maxime. Repudiandae voluptatem ab temporibus hic exercitationem reiciendis. Nostrum dolore minus harum."
9/25/2022 14:13,2492.5,Anahita Kalla,65ca083c07e276b7f716d348f730a94374bcc54f53700cd2b2e1edcd34d171fa,Luthra-Keer,9206,Dehri,INR,MasterCard,25-Sep,8ae4c23b80d1e7c8ff79e515fe791ebd68190bae842dda7af193db125f700452,5,cb2c69a5-be34-435d-8a11-0d7ef592c6a1,1,3 or more,Online,213.162.3.245,Mobile,,"Doloribus nesciunt maiores magni doloremque. Mollitia similique odio qui illo repudiandae voluptatibus eos.
Debitis quas amet sint. Ipsum nihil at illo excepturi officiis commodi."
9/30/2021 08:56,3055.58,Saksham Sampath,801f07d8c7ec0e3562765efc756ca8b99b4804f336ac4fffdaa824cfee01efbe,Jani-Wason,6359,Gwalior,USD,MasterCard,25-Aug,3500318f75ad20f0aa2062ba1c348afeaa492387a463eb8c28af779d6a3ea696,0,21be41fe-9fb9-4558-8ae8-318ae6c02b44,1,3 or more,Online,198.84.252.114,Desktop,,Eum laborum assumenda nostrum et corporis. Corrupti fugit hic sapiente voluptate exercitationem sit optio. Iusto vitae enim omnis placeat.
11/10/2020 07:50,2434.46,Indrajit Borra,fa1d8b228babc629df4607ce1186e4246c118e348e80117b64e0b1aca06477ff,Anne Inc,5131,Unnao,INR,American Express,27-Mar,92a6a32f99def322d70ea1167a99c6859ab4e8bbc593b997ec5994d244a82475,0,9a9ca26e-e896-4a56-b12b-db1d383cf004,1,1,In-Person,151.15.40.237,Tablet,glal,Voluptates tenetur enim quis. Repellat labore provident quia sit. Numquam saepe consequuntur animi occaecati nihil molestiae.
9/24/2022 22:51,2181.9,Lavanya Mammen,0a4bd4d5d1df4802155497501baf5b847c19d6543fe9426f2a436ed98fcc53d9,Srivastava Ltd,4412,Amritsar,EUR,MasterCard,26-Jan,5426d2ca50f244fb43fe9eafc82da08f33f3b4f8d9140802bd0102e780b629d6,5,72cd6c44-8dac-4256-97f5-78a062ebf0f8,1,1,In-Person,1.137.70.197,Mobile,hsengupta,"Voluptatum laborum exercitationem ipsum. Neque libero inventore qui dicta recusandae amet.
Corporis molestiae expedita nesciunt odit facere. Odit accusamus facere nisi veniam."
6/5/2023 05:15,3401.78,Yashvi Singh,0842d2718c2007071b9b83d89887d89f3dbd47c42368c2d9c0b8462f2e13b505,"Rama, Magar and Divan",9994,Satna,USD,Visa,24-Mar,3bcc1340d90b3d55accb9a57998b69708fea2a63c39f7369047469f952ccad4f,0,6c457270-4b59-4500-bd7b-a3b5a96c1dc6,1,1,Online,139.247.157.51,Tablet,sagarriaan,Debitis provident eius ratione culpa autem quos. Culpa vel ipsam quos sit. Nostrum earum deserunt optio libero facere.
7/10/2023 05:11,593.54,Parinaaz Lalla,6ca48859f3c3924f32b150be0d3fef61be22e469df444bd752bb29705efb9a08,Chaudhry Group,4877,Chittoor,INR,American Express,25-May,1253e9373e781b7500266caa55150e08e210bc8cd8cc70d89985e3600155e860,12,3bbc2810-ac66-4983-87a5-12a5e5309c34,1,1,Online,192.50.92.64,Tablet,,"Est aspernatur quia ut non. Ea in officiis vitae exercitationem explicabo laboriosam. Odit qui possimus corporis a perferendis rem officiis.
Esse totam aperiam blanditiis pariatur. Id dolore laborum."
5/28/2021 09:39,2567.77,Vritika Shroff,4712d6bd0a8fb4c487f0f3f6ccf5f4a1a3acf1c3176aced0db3684f710bbf53b,Contractor-Koshy,1792,Sirsa,INR,Visa,25-Jun,084917af148384c1e8396addcec2fca2a9f2c3918cad9676e12cdaad7dc7dfb2,12,a8b6f6ea-7b2f-4e58-b499-610bfd5e3eb6,1,2,Online,59.72.161.163,Mobile,xmahajan,Nihil harum placeat saepe. Aut aut dolorum libero libero quo eaque. Saepe expedita accusamus. Repellat repellat neque vel eius.
10/23/2021 09:27,4146.15,Madhup Sehgal,007254f27f77ddcb6af9068ea948fd2fe2d86097a85a2e0f3cdec49d5a25897d,Rajagopal Ltd,7979,Mysore,INR,Visa,Mar-33,5480ab857f30bc9abdc0d88179b66cb30b6a294029f8bed71e3b606a19941359,5,c299de45-cc03-4b78-8c7c-4877fa33df46,1,1,Online,212.215.249.143,Tablet,,Perspiciatis illo sint explicabo qui dolorum. Dolor voluptatum voluptatibus ut.
3/6/2020 14:33,4305.99,Anika Wali,a7ca349b5671fa526925e1013befdb7e0816d89e4f4f91ba5f0fcc9c72a148a0,"Thakkar, Chopra and Din",6868,Kavali,INR,MasterCard,May-32,0aa598c735f77296910c9b61658e9411d38061dc817b9e35b5ea4867d83f7603,12,9909b5e0-ab0a-4ab7-8073-12c5eabad25d,1,2,Online,148.160.119.23,Desktop,ikakar,Distinctio dolorem et quo provident neque. Quam reprehenderit hic dicta architecto soluta aliquam id. Sed aspernatur voluptates sapiente cum suscipit.
2/10/2023 09:48,4260.06,Ishita Ratti,aa228802d31ced2ba998385b2c797d88cbad031467e3ad97e6afba2b80220138,"Batta, Raman and Sawhney",4480,Ramagundam,EUR,MasterCard,27-Sep,92c5fd0421c1d619cbf1bdba83a207261f2c5f764aed46db9b4d2de03b72b654,5,2670358c-d688-4f7b-92b8-44693d72b50d,1,1,Online,223.160.198.226,Mobile,,Tempora consequatur quaerat praesentium pariatur id accusamus. Sapiente tenetur ad illo sunt quam exercitationem accusantium. Autem minus ipsa ipsa autem.
3/22/2020 17:01,4191.48,Kashvi Joshi,ae97746f7f5d9c34b67ddaa4b25c0002ad87465a3bb3d6c280b87065399fc34b,"Kalla, Dar and Jha",4890,Motihari,INR,Visa,29-Jan,68f10bf021d7734e071e07bbf561aa0f1bfc7974f266f71311b9177b177d39d1,0,aefb7dd1-db00-42b8-9d1d-daf97f905852,1,None,Online,56.0.13.224,Desktop,,Aliquam molestiae atque quos occaecati consequatur. Quo eos nulla ab.
10/24/2021 11:01,3389.54,Nayantara Chatterjee,384444ed83e6dd8f545712fa7531c323169e146bd22f17e121da45641e460836,Sanghvi-Doctor,8095,Tadipatri,EUR,Visa,28-Jun,4099ed5ba70aebc5a9dc26bc2093d4b45839f99b306bd12f68cedfd351e6ab7a,12,5c25f23b-47e2-4142-b05c-c810c12920aa,1,3 or more,Online,215.48.178.191,Tablet,azadshenoy,Ducimus quidem quae blanditiis temporibus. Vero magnam ad quibusdam iure.
12/14/2022 21:13,3394.73,Vidur Lalla,8a7d34b2e7113a6fda0354059bd6d041f168930a6bc73d312af45a99809e9881,"Bajaj, Savant and Bora",6863,Panvel,EUR,Visa,25-Jan,df56bc061e91023bff33c6ba0d49d166a60e3aa9317f90e7a7fa3d7a65f96886,5,72ddaeca-d551-4b43-ae88-1ffa2bd13f7c,1,1,In-Person,38.216.107.147,Desktop,,"Ad dolor amet facere repellendus. Voluptate facilis consequatur iste consequatur natus.
Veniam quia saepe beatae aperiam. Explicabo mollitia tempore iusto saepe sapiente."
9/6/2022 04:15,4597.43,Navya Varma,36c5930e88a871acc9fcfd6966a8a8b400eeddbae497469ae3f24e33f18529ac,Aggarwal-Rastogi,7755,Tadepalligudem,USD,American Express,27-May,a5abb1500bdeaef41e2edd598c015edfaa46793051b82d7da60a70efbf786da4,5,30737683-4751-4018-9ddd-15066819dc52,1,1,Online,73.94.52.112,Tablet,,Voluptatum ut excepturi dolor rem tenetur eos ratione. Quasi nisi odio vero culpa quam.
11/11/2022 21:28,586.6,Saksham Doctor,e6a32bc0b262acc7ac0b1bebb591484fb175f992e19ef5a990f34042937eaf62,Kapoor-Sehgal,3151,Mahbubnagar,EUR,American Express,28-Oct,a9346b0068335c634304afa5de1d51232a80966775613d8c1c5a0f6d231c8b1a,0,ecd1fab2-8a19-412a-9711-035478d144a4,1,2,Online,215.209.131.65,Desktop,,"Consequuntur voluptatibus provident tempora. Cupiditate nobis dolorum alias.
Consequatur modi cumque molestias. Veniam sapiente iure eius quidem dignissimos quas cupiditate."
4/29/2022 17:41,1970.33,Romil Kapadia,138cadb414b8e0471f6e9866a7a4467fba98c2a29bfef533b806c5856da22ae7,Magar Inc,1511,Bathinda,INR,Visa,28-Feb,835cc509d6d86a3a287de70581b43415aee21309f2dfd9533df5f563f37e3b22,12,c535bb56-60bc-4136-837e-7e7bddfec465,1,1,Online,159.248.30.205,Desktop,suramannat,"Aperiam eius ad consequuntur perspiciatis voluptatum fugit quisquam. Magni eligendi voluptatum exercitationem. Deleniti voluptas explicabo quaerat ipsam iste.
Animi officia quo odit odit alias."
1/11/2022 05:06,1066.25,Samar Sachdeva,bfae6037199ee8162bb2292e33edee3d0deef193589f2331d484ccbc016a9632,Setty-Bahl,1010,Kakinada,INR,Visa,30-Apr,bf6aaaab7c143ca12ae448c69fb72bb4cf1b29154b9086a927a0a91ae334cdf7,12,bf50a518-f148-4e4a-af15-a3f1e6ae2a08,1,2,Online,26.7.126.81,Mobile,hsangha,"Atque sit inventore illum debitis. Aliquam deserunt ad.
Reiciendis alias exercitationem beatae sequi ratione ea officiis. Qui at odio libero minima assumenda. Velit ad perspiciatis molestias fugiat."
12/31/2022 02:00,3942.32,Nirvaan Bumb,60ad949f4f7d37dddc1d10cf859409b37e5bcac6c4960235e2a2dbad04bc1ce2,"Bhatnagar, Chandran and Sant",9086,Khandwa,INR,MasterCard,26-May,d83c7ee736be931d85b78a4a60881ced3ff9a31bb417804e45b1d30de40f94f2,5,e55888f9-fac6-471c-adb7-651ab6f30c3b,1,None,Online,213.157.244.129,Tablet,rajuvidur,Repellendus fugiat sed cumque. Hic consequuntur enim omnis repudiandae atque. Non debitis debitis fugiat nulla aperiam.
8/27/2022 11:26,831.35,Ela Krishnamurthy,31ae77c01a0a09303169b127e89460cab0d3ddd89dfe8119d751b336c84d8f27,"Chawla, Dara and Mahajan",9688,Mysore,EUR,MasterCard,26-Dec,dbae772db29058a88f9bd830e957c695347c41b6162a7eb9a9ea13def34be56b,12,9af2dfc2-8c01-4a7a-8c39-5e1f51e6008a,1,1,Online,69.236.113.195,Desktop,,Magni iusto officiis officiis. Quae neque optio quis inventore nesciunt repudiandae. Consequuntur ab aut accusantium voluptatem necessitatibus.
5/31/2023 05:48,1236.56,Eva Mani,caf047fcc14265ed5e640722425bff79695c0d9593e865774c1c550b4ab500ce,Tata Inc,1386,Kharagpur,USD,MasterCard,27-Mar,6cb6d4b2fa122bf8bd63280061e4a230565fdec3ce03268caa2f48ccd931c691,5,d080ec69-0bd1-4b0b-8d0f-09fbf05d4ec1,1,3 or more,Online,203.216.82.3,Tablet,,Dolorum explicabo hic aspernatur necessitatibus. Error quos explicabo explicabo cumque atque aspernatur tempora. Totam repellat non autem sunt aliquam.
6/1/2022 10:03,3338.55,Mehul Wali,bde1dd6ddb50af621cf28f168e8492c98d7760ee2c5a2aa2500acb8d12448c47,Badal Group,1395,Hapur,EUR,American Express,27-May,26d9f77aa7b5e82108bf19e112939fbd28872a5a870ce63f2299d2ecdbec5a10,0,3a978374-f7d8-4d66-8186-63896b350b80,1,1,In-Person,218.255.56.111,Mobile,vigprerak,Nulla vero facere molestias. Illum dolore illum illo sapiente facere voluptatem. Tempora quidem aut labore. Debitis molestias beatae cupiditate modi pariatur doloremque.
